sequence,camera,frame,n_hands,n_zero_sentinel_hands,classes,err_n,err_mean_px,err_median_px,err_p90_px,err_p95_px,err_max_px
p44-dog-0004/004,brics-odroid-028_cam0,32,2,0,bad|medium,2,85.7158,85.7158,110.0403,113.0808,116.1214
p44-dog-0004/004,brics-odroid-028_cam0,48,2,0,bad|bad,2,88.1987,88.1987,108.5507,111.0947,113.6387
p44-dog-0004/004,brics-odroid-028_cam0,64,2,0,bad|bad,2,95.0189,95.0189,121.5652,124.8835,128.2018
p44-dog-0004/004,brics-odroid-028_cam0,80,2,0,bad|bad,2,97.2608,97.2608,125.1798,128.6696,132.1595
p44-dog-0004/004,brics-odroid-028_cam0,96,2,0,bad|bad,2,97.8621,97.8621,124.8169,128.1863,131.5556
p44-dog-0004/004,brics-odroid-029_cam0,0,2,1,bad|zero_sentinel,1,255.4161,255.4161,255.4161,255.4161,255.4161
p44-dog-0004/004,brics-odroid-029_cam0,112,2,1,medium|zero_sentinel,1,10.2493,10.2493,10.2493,10.2493,10.2493
p44-dog-0004/004,brics-odroid-029_cam0,128,2,1,good|zero_sentinel,1,9.7001,9.7001,9.7001,9.7001,9.7001
p44-dog-0004/004,brics-odroid-029_cam0,144,2,1,bad|zero_sentinel,1,183.5301,183.5301,183.5301,183.5301,183.5301
p44-dog-0004/004,brics-odroid-029_cam0,16,2,1,bad|zero_sentinel,1,260.2534,260.2534,260.2534,260.2534,260.2534
p44-dog-0004/004,brics-odroid-029_cam0,160,2,0,bad|medium,2,94.4669,94.4669,160.8755,169.1765,177.4776
p44-dog-0004/004,brics-odroid-029_cam0,176,2,0,bad|good,2,90.8962,90.8962,155.9122,164.0392,172.1662
p44-dog-0004/004,brics-odroid-029_cam0,192,2,1,bad|zero_sentinel,1,145.9594,145.9594,145.9594,145.9594,145.9594
p44-dog-0004/004,brics-odroid-029_cam0,208,2,1,bad|zero_sentinel,1,136.8473,136.8473,136.8473,136.8473,136.8473
p44-dog-0004/004,brics-odroid-029_cam0,224,2,1,bad|zero_sentinel,1,269.5594,269.5594,269.5594,269.5594,269.5594
p44-dog-0004/004,brics-odroid-029_cam0,240,2,1,bad|zero_sentinel,1,233.6437,233.6437,233.6437,233.6437,233.6437
p44-dog-0004/004,brics-odroid-029_cam0,256,2,1,bad|zero_sentinel,1,215.0686,215.0686,215.0686,215.0686,215.0686
p44-dog-0004/004,brics-odroid-029_cam0,272,2,1,bad|zero_sentinel,1,224.5937,224.5937,224.5937,224.5937,224.5937
p44-dog-0004/004,brics-odroid-029_cam0,288,2,1,bad|zero_sentinel,1,211.1989,211.1989,211.1989,211.1989,211.1989
p44-dog-0004/004,brics-odroid-029_cam0,304,2,0,bad|good,2,108.4448,108.4448,190.1469,200.3596,210.5724
p44-dog-0004/004,brics-odroid-029_cam0,32,2,0,bad|medium,2,144.9742,144.9742,250.3559,263.5286,276.7013
p44-dog-0004/004,brics-odroid-029_cam0,48,2,0,bad|good,2,153.2617,153.2617,271.6253,286.4207,301.2162
p44-dog-0004/004,brics-odroid-029_cam0,64,2,1,bad|zero_sentinel,1,273.7318,273.7318,273.7318,273.7318,273.7318
p44-dog-0004/004,brics-odroid-029_cam0,80,2,0,bad|medium,2,145.3131,145.3131,251.6235,264.9123,278.2011
p44-dog-0004/004,brics-odroid-029_cam0,96,2,0,bad|good,2,148.242,148.242,260.8884,274.9692,289.05
p44-dog-0004/004,brics-odroid-029_cam1,0,2,0,bad|medium,2,97.0143,97.0143,162.3649,170.5337,178.7025
p44-dog-0004/004,brics-odroid-029_cam1,112,2,0,bad|medium,2,143.1395,143.1395,245.3517,258.1282,270.9047
p44-dog-0004/004,brics-odroid-029_cam1,128,2,0,bad|bad,2,193.7219,193.7219,208.0585,209.8505,211.6426
p44-dog-0004/004,brics-odroid-029_cam1,144,2,1,bad|zero_sentinel,1,149.4818,149.4818,149.4818,149.4818,149.4818
p44-dog-0004/004,brics-odroid-029_cam1,16,2,0,bad|medium,2,120.8834,120.8834,202.2949,212.4714,222.6478
p44-dog-0004/004,brics-odroid-029_cam1,160,2,1,bad|zero_sentinel,1,144.6166,144.6166,144.6166,144.6166,144.6166
p44-dog-0004/004,brics-odroid-029_cam1,176,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-029_cam1,192,2,1,bad|zero_sentinel,1,114.6027,114.6027,114.6027,114.6027,114.6027
p44-dog-0004/004,brics-odroid-029_cam1,208,2,1,bad|zero_sentinel,1,108.9099,108.9099,108.9099,108.9099,108.9099
p44-dog-0004/004,brics-odroid-029_cam1,224,2,0,bad|bad,2,173.8224,173.8224,201.3592,204.8013,208.2434
p44-dog-0004/004,brics-odroid-029_cam1,240,2,0,bad|medium,2,123.7627,123.7627,207.4665,217.9294,228.3924
p44-dog-0004/004,brics-odroid-029_cam1,256,2,0,bad|medium,2,110.9075,110.9075,186.8009,196.2876,205.7743
p44-dog-0004/004,brics-odroid-029_cam1,272,2,0,bad|bad,2,205.1496,205.1496,212.3162,213.2121,214.1079
p44-dog-0004/004,brics-odroid-029_cam1,288,2,0,bad|bad,2,197.1636,197.1636,205.7161,206.7851,207.8542
p44-dog-0004/004,brics-odroid-029_cam1,304,2,0,bad|bad,2,190.8858,190.8858,207.2377,209.2817,211.3257
p44-dog-0004/004,brics-odroid-029_cam1,32,2,0,bad|medium,2,128.3507,128.3507,219.2503,230.6127,241.9752
p44-dog-0004/004,brics-odroid-029_cam1,48,2,1,bad|zero_sentinel,1,271.6065,271.6065,271.6065,271.6065,271.6065
p44-dog-0004/004,brics-odroid-029_cam1,64,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-029_cam1,80,2,0,bad|medium,2,139.1764,139.1764,237.1306,249.3749,261.6192
p44-dog-0004/004,brics-odroid-029_cam1,96,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam0,0,2,1,medium|zero_sentinel,1,24.4648,24.4648,24.4648,24.4648,24.4648
p44-dog-0004/004,brics-odroid-030_cam0,112,2,0,bad|medium,2,54.6957,54.6957,86.512,90.4891,94.4661
p44-dog-0004/004,brics-odroid-030_cam0,128,2,0,bad|medium,2,115.1666,115.1666,198.0827,208.4472,218.8117
p44-dog-0004/004,brics-odroid-030_cam0,144,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam0,16,2,0,bad|medium,2,118.6215,118.6215,196.0326,205.709,215.3854
p44-dog-0004/004,brics-odroid-030_cam0,160,2,1,bad|zero_sentinel,1,410.9141,410.9141,410.9141,410.9141,410.9141
p44-dog-0004/004,brics-odroid-030_cam0,176,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam0,192,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam0,208,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam0,224,2,0,bad|medium,2,103.6485,103.6485,172.7443,181.3812,190.0182
p44-dog-0004/004,brics-odroid-030_cam0,240,2,0,bad|medium,2,145.2773,145.2773,250.2969,263.4244,276.5518
p44-dog-0004/004,brics-odroid-030_cam0,256,2,1,bad|zero_sentinel,1,277.7699,277.7699,277.7699,277.7699,277.7699
p44-dog-0004/004,brics-odroid-030_cam0,272,2,0,bad|bad,2,294.3125,294.3125,295.3934,295.5285,295.6636
p44-dog-0004/004,brics-odroid-030_cam0,288,2,0,bad|bad,2,292.8469,292.8469,297.45,298.0254,298.6008
p44-dog-0004/004,brics-odroid-030_cam0,304,2,0,bad|bad,2,282.961,282.961,286.8987,287.3909,287.8831
p44-dog-0004/004,brics-odroid-030_cam0,32,2,1,bad|zero_sentinel,1,397.363,397.363,397.363,397.363,397.363
p44-dog-0004/004,brics-odroid-030_cam0,48,2,0,bad|medium,2,99.5606,99.5606,170.3508,179.1995,188.0483
p44-dog-0004/004,brics-odroid-030_cam0,64,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam0,80,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam0,96,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam1,0,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam1,112,2,0,bad|medium,2,240.7743,240.7743,418.7169,440.9598,463.2026
p44-dog-0004/004,brics-odroid-030_cam1,128,2,1,medium|zero_sentinel,1,16.8203,16.8203,16.8203,16.8203,16.8203
p44-dog-0004/004,brics-odroid-030_cam1,144,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam1,16,2,0,bad|bad,2,390.1296,390.1296,401.8085,403.2683,404.7282
p44-dog-0004/004,brics-odroid-030_cam1,160,2,1,bad|zero_sentinel,1,317.8647,317.8647,317.8647,317.8647,317.8647
p44-dog-0004/004,brics-odroid-030_cam1,176,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam1,192,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam1,208,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam1,224,2,2,zero_sentinel|zero_sentinel,,,,,,
p44-dog-0004/004,brics-odroid-030_cam1,240,2,0,bad|bad,2,374.2475,374.2475,374.5034,374.5354,374.5674
p44-dog-0004/004,brics-odroid-030_cam1,256,2,0,bad|bad,2,335.3671,335.3671,337.3249,337.5696,337.8143
p44-dog-0004/004,brics-odroid-030_cam1,272,2,0,bad|bad,2,364.4114,364.4114,364.7915,364.839,364.8865
p44-dog-0004/004,brics-odroid-030_cam1,288,2,0,bad|bad,2,343.4284,343.4284,346.0048,346.3269,346.6489
p44-dog-0004/004,brics-odroid-030_cam1,304,2,0,bad|bad,2,336.8118,336.8118,341.6974,342.3081,342.9188
p44-dog-0004/004,brics-odroid-030_cam1,32,2,0,bad|bad,2,414.4279,414.4279,418.2011,418.6727,419.1444
p44-dog-0004/004,brics-odroid-030_cam1,48,2,1,medium|zero_sentinel,1,15.4478,15.4478,15.4478,15.4478,15.4478
p44-dog-0004/004,brics-odroid-030_cam1,64,2,1,bad|zero_sentinel,1,410.9376,410.9376,410.9376,410.9376,410.9376
p44-dog-0004/004,brics-odroid-030_cam1,80,2,1,bad|zero_sentinel,1,419.9759,419.9759,419.9759,419.9759,419.9759
p44-dog-0004/004,brics-odroid-030_cam1,96,2,0,bad|bad,2,438.9453,438.9453,447.2566,448.2955,449.3344
p52-instrument-0034/034,brics-odroid-001_cam0,0,2,0,good|medium,2,14.605,14.605,20.4786,21.2128,21.947
p52-instrument-0034/034,brics-odroid-001_cam0,102,2,0,good|good,2,8.0631,8.0631,8.4322,8.4784,8.5245
p52-instrument-0034/034,brics-odroid-001_cam0,108,2,0,good|good,2,7.7932,7.7932,8.7218,8.8379,8.954
p52-instrument-0034/034,brics-odroid-001_cam0,114,2,0,good|good,2,8.7005,8.7005,9.521,9.6235,9.7261
p52-instrument-0034/034,brics-odroid-001_cam0,12,2,0,medium|medium,2,12.2591,12.2591,13.8192,14.0142,14.2092
p52-instrument-0034/034,brics-odroid-001_cam0,18,2,0,good|medium,2,12.9036,12.9036,15.9391,16.3186,16.698
p52-instrument-0034/034,brics-odroid-001_cam0,24,2,0,good|medium,2,17.9911,17.9911,25.9206,26.9118,27.903
p52-instrument-0034/034,brics-odroid-001_cam0,30,2,0,good|medium,2,13.7781,13.7781,17.5212,17.9891,18.457
p52-instrument-0034/034,brics-odroid-001_cam0,36,2,0,good|medium,2,10.5883,10.5883,13.1684,13.4909,13.8134
p52-instrument-0034/034,brics-odroid-001_cam0,42,2,0,good|medium,2,9.841,9.841,11.4078,11.6037,11.7995
p52-instrument-0034/034,brics-odroid-001_cam0,48,2,0,good|good,2,7.8134,7.8134,8.7629,8.8816,9.0003
p52-instrument-0034/034,brics-odroid-001_cam0,54,2,0,good|medium,2,10.2342,10.2342,11.159,11.2746,11.3902
p52-instrument-0034/034,brics-odroid-001_cam0,6,2,0,good|medium,2,15.3626,15.3626,20.483,21.123,21.7631
p52-instrument-0034/034,brics-odroid-001_cam0,60,2,0,good|medium,2,10.983,10.983,14.5606,15.0078,15.455
p52-instrument-0034/034,brics-odroid-001_cam0,66,2,0,good|medium,2,15.7306,15.7306,21.952,22.7296,23.5073
p52-instrument-0034/034,brics-odroid-001_cam0,72,2,0,good|medium,2,9.8876,9.8876,12.5847,12.9219,13.259
p52-instrument-0034/034,brics-odroid-001_cam0,78,2,0,good|medium,2,9.511,9.511,11.682,11.9534,12.2248
p52-instrument-0034/034,brics-odroid-001_cam0,84,2,0,good|good,2,7.6055,7.6055,8.2063,8.2814,8.3565
p52-instrument-0034/034,brics-odroid-001_cam0,90,2,0,good|good,2,8.7174,8.7174,9.6216,9.7346,9.8476
p52-instrument-0034/034,brics-odroid-001_cam0,96,2,0,good|medium,2,10.2125,10.2125,11.3248,11.4639,11.6029
p52-instrument-0034/034,brics-odroid-001_cam1,0,2,0,good|medium,2,10.0523,10.0523,11.1989,11.3423,11.4856
p52-instrument-0034/034,brics-odroid-001_cam1,102,2,0,good|medium,2,8.1794,8.1794,9.7555,9.9525,10.1495
p52-instrument-0034/034,brics-odroid-001_cam1,108,2,0,good|medium,2,9.2672,9.2672,11.2048,11.447,11.6892
p52-instrument-0034/034,brics-odroid-001_cam1,114,2,0,good|medium,2,8.3285,8.3285,10.3371,10.5882,10.8393
p52-instrument-0034/034,brics-odroid-001_cam1,12,2,0,medium|medium,2,12.9125,12.9125,15.1859,15.4701,15.7543
p52-instrument-0034/034,brics-odroid-001_cam1,18,2,0,medium|medium,2,10.9135,10.9135,11.2633,11.307,11.3507
p52-instrument-0034/034,brics-odroid-001_cam1,24,2,0,good|medium,2,11.3578,11.3578,13.1489,13.3728,13.5967
p52-instrument-0034/034,brics-odroid-001_cam1,30,2,0,medium|medium,2,13.6891,13.6891,14.7733,14.9088,15.0443
p52-instrument-0034/034,brics-odroid-001_cam1,36,2,0,good|medium,2,11.006,11.006,12.4379,12.6169,12.7959
p52-instrument-0034/034,brics-odroid-001_cam1,42,2,0,good|medium,2,7.7622,7.7622,9.9234,10.1935,10.4637
p52-instrument-0034/034,brics-odroid-001_cam1,48,2,0,good|medium,2,10.646,10.646,12.047,12.2221,12.3972
p52-instrument-0034/034,brics-odroid-001_cam1,54,2,0,good|medium,2,11.1523,11.1523,12.6,12.7809,12.9619
p52-instrument-0034/034,brics-odroid-001_cam1,6,2,0,good|medium,2,9.487,9.487,10.2857,10.3856,10.4854
p52-instrument-0034/034,brics-odroid-001_cam1,60,2,0,good|medium,2,9.9575,9.9575,11.6492,11.8606,12.0721
p52-instrument-0034/034,brics-odroid-001_cam1,66,2,0,good|medium,2,11.5787,11.5787,14.7488,15.145,15.5413
p52-instrument-0034/034,brics-odroid-001_cam1,72,2,0,good|medium,2,11.5909,11.5909,13.0627,13.2467,13.4307
p52-instrument-0034/034,brics-odroid-001_cam1,78,2,0,medium|medium,2,12.9581,12.9581,14.5495,14.7484,14.9473
p52-instrument-0034/034,brics-odroid-001_cam1,84,2,0,good|medium,2,10.7611,10.7611,13.0434,13.3287,13.614
p52-instrument-0034/034,brics-odroid-001_cam1,90,2,0,good|medium,2,10.9651,10.9651,12.0621,12.1992,12.3363
p52-instrument-0034/034,brics-odroid-001_cam1,96,2,0,good|good,2,7.8246,7.8246,8.6799,8.7869,8.8938
p52-instrument-0034/034,brics-odroid-002_cam0,0,2,0,good|medium,2,9.7813,9.7813,12.9258,13.3188,13.7119
p52-instrument-0034/034,brics-odroid-002_cam0,102,2,0,good|medium,2,8.9888,8.9888,11.3011,11.5902,11.8792
p52-instrument-0034/034,brics-odroid-002_cam0,108,2,0,good|medium,2,9.2946,9.2946,10.8461,11.0401,11.234
p52-instrument-0034/034,brics-odroid-002_cam0,114,2,0,good|good,2,7.7368,7.7368,9.3887,9.5952,9.8017
p52-instrument-0034/034,brics-odroid-002_cam0,12,2,0,good|medium,2,11.1482,11.1482,13.2143,13.4725,13.7308
p52-instrument-0034/034,brics-odroid-002_cam0,18,2,0,medium|medium,2,12.2368,12.2368,13.8754,14.0803,14.2851
p52-instrument-0034/034,brics-odroid-002_cam0,24,2,0,good|medium,2,9.4384,9.4384,12.3322,12.6939,13.0556
p52-instrument-0034/034,brics-odroid-002_cam0,30,2,0,good|medium,2,10.1678,10.1678,12.876,13.2146,13.5531
p52-instrument-0034/034,brics-odroid-002_cam0,36,2,0,good|medium,2,10.5283,10.5283,12.8705,13.1633,13.4561
p52-instrument-0034/034,brics-odroid-002_cam0,42,2,0,medium|medium,2,11.5617,11.5617,11.893,11.9344,11.9758
p52-instrument-0034/034,brics-odroid-002_cam0,48,2,0,good|medium,2,9.4332,9.4332,12.3179,12.6785,13.0391
p52-instrument-0034/034,brics-odroid-002_cam0,54,2,0,good|medium,2,8.3979,8.3979,10.1401,10.3579,10.5757
p52-instrument-0034/034,brics-odroid-002_cam0,6,2,0,good|medium,2,9.9926,9.9926,12.5204,12.8364,13.1524
p52-instrument-0034/034,brics-odroid-002_cam0,60,2,0,good|medium,2,9.5407,9.5407,11.4641,11.7045,11.9449
p52-instrument-0034/034,brics-odroid-002_cam0,66,2,0,medium|medium,2,10.8996,10.8996,11.1569,11.189,11.2212
p52-instrument-0034/034,brics-odroid-002_cam0,72,2,0,good|medium,2,10.4416,10.4416,11.6764,11.8307,11.9851
p52-instrument-0034/034,brics-odroid-002_cam0,78,2,0,good|medium,2,10.1298,10.1298,11.8936,12.1141,12.3346
p52-instrument-0034/034,brics-odroid-002_cam0,84,2,0,good|medium,2,9.4561,9.4561,11.2684,11.495,11.7215
p52-instrument-0034/034,brics-odroid-002_cam0,90,2,0,good|medium,2,9.4677,9.4677,11.4815,11.7332,11.9849
p52-instrument-0034/034,brics-odroid-002_cam0,96,2,0,good|medium,2,9.6618,9.6618,11.032,11.2033,11.3746
p52-instrument-0034/034,brics-odroid-006_cam0,0,2,0,good|good,2,7.0964,7.0964,7.3066,7.3329,7.3592
p52-instrument-0034/034,brics-odroid-006_cam0,102,2,0,good|good,2,5.8404,5.8404,6.7269,6.8377,6.9485
p52-instrument-0034/034,brics-odroid-006_cam0,108,2,0,good|good,2,6.4168,6.4168,7.2555,7.3604,7.4652
p52-instrument-0034/034,brics-odroid-006_cam0,114,2,0,good|good,2,6.2793,6.2793,7.2467,7.3676,7.4885
p52-instrument-0034/034,brics-odroid-006_cam0,12,2,0,good|good,2,7.2993,7.2993,7.9633,8.0463,8.1293
p52-instrument-0034/034,brics-odroid-006_cam0,18,2,0,good|good,2,7.2589,7.2589,7.6636,7.7142,7.7648
p52-instrument-0034/034,brics-odroid-006_cam0,24,2,0,good|good,2,7.237,7.237,7.4392,7.4645,7.4898
p52-instrument-0034/034,brics-odroid-006_cam0,30,2,0,good|good,2,7.3947,7.3947,7.8717,7.9314,7.991
p52-instrument-0034/034,brics-odroid-006_cam0,36,2,0,good|good,2,6.4588,6.4588,6.5501,6.5615,6.5729
p52-instrument-0034/034,brics-odroid-006_cam0,42,2,0,good|good,2,6.937,6.937,7.468,7.5343,7.6007
p52-instrument-0034/034,brics-odroid-006_cam0,48,2,0,good|good,2,4.8424,4.8424,5.0911,5.1221,5.1532
p52-instrument-0034/034,brics-odroid-006_cam0,54,2,0,good|good,2,7.1275,7.1275,7.2026,7.212,7.2214
p52-instrument-0034/034,brics-odroid-006_cam0,6,2,0,good|good,2,8.3269,8.3269,9.1276,9.2277,9.3278
p52-instrument-0034/034,brics-odroid-006_cam0,60,2,0,good|good,2,6.5124,6.5124,7.1502,7.23,7.3097
p52-instrument-0034/034,brics-odroid-006_cam0,66,2,0,good|good,2,6.7065,6.7065,6.7425,6.747,6.7515
p52-instrument-0034/034,brics-odroid-006_cam0,72,2,0,good|good,2,7.0039,7.0039,7.1895,7.2127,7.2359
p52-instrument-0034/034,brics-odroid-006_cam0,78,2,0,good|good,2,6.9764,6.9764,7.035,7.0424,7.0497
p52-instrument-0034/034,brics-odroid-006_cam0,84,2,0,good|good,2,6.8564,6.8564,6.9772,6.9923,7.0074
p52-instrument-0034/034,brics-odroid-006_cam0,90,2,0,good|good,2,7.0596,7.0596,7.4586,7.5085,7.5584
p52-instrument-0034/034,brics-odroid-006_cam0,96,2,0,good|good,2,7.1,7.1,7.265,7.2856,7.3062
p52-instrument-0034/034,brics-odroid-007_cam0,0,2,0,good|good,2,3.4656,3.4656,4.1498,4.2353,4.3208
p52-instrument-0034/034,brics-odroid-007_cam0,102,2,0,good|good,2,4.0952,4.0952,4.4924,4.5421,4.5917
p52-instrument-0034/034,brics-odroid-007_cam0,108,2,0,good|good,2,4.3958,4.3958,4.8733,4.933,4.9927
p52-instrument-0034/034,brics-odroid-007_cam0,114,2,0,good|good,2,4.1582,4.1582,4.5896,4.6435,4.6974
p52-instrument-0034/034,brics-odroid-007_cam0,12,2,0,good|good,2,5.1448,5.1448,6.0694,6.1849,6.3005
p52-instrument-0034/034,brics-odroid-007_cam0,18,2,0,good|good,2,4.553,4.553,5.646,5.7827,5.9193
p52-instrument-0034/034,brics-odroid-007_cam0,24,2,0,good|good,2,4.5565,4.5565,5.5063,5.625,5.7437
p52-instrument-0034/034,brics-odroid-007_cam0,30,2,0,good|good,2,4.4878,4.4878,5.1414,5.2231,5.3048
p52-instrument-0034/034,brics-odroid-007_cam0,36,2,0,good|good,2,6.7835,6.7835,8.1967,8.3734,8.55
p52-instrument-0034/034,brics-odroid-007_cam0,42,2,1,good|zero_sentinel,1,2.9366,2.9366,2.9366,2.9366,2.9366
p52-instrument-0034/034,brics-odroid-007_cam0,48,2,0,good|good,2,4.2024,4.2024,5.0411,5.146,5.2508
p52-instrument-0034/034,brics-odroid-007_cam0,54,2,0,good|good,2,3.3772,3.3772,3.9083,3.9747,4.0411
p52-instrument-0034/034,brics-odroid-007_cam0,6,2,0,good|good,2,3.2541,3.2541,4.22,4.3408,4.4615
p52-instrument-0034/034,brics-odroid-007_cam0,60,2,0,good|good,2,4.8132,4.8132,4.8667,4.8734,4.8801
p52-instrument-0034/034,brics-odroid-007_cam0,66,2,0,good|good,2,4.2231,4.2231,5.4988,5.6582,5.8177
p52-instrument-0034/034,brics-odroid-007_cam0,72,2,0,good|good,2,3.8232,3.8232,4.0198,4.0443,4.0689
p52-instrument-0034/034,brics-odroid-007_cam0,78,2,0,good|good,2,4.3675,4.3675,5.1626,5.262,5.3614
p52-instrument-0034/034,brics-odroid-007_cam0,84,2,0,good|good,2,3.785,3.785,4.3472,4.4174,4.4877
p52-instrument-0034/034,brics-odroid-007_cam0,90,2,0,good|good,2,4.3493,4.3493,4.868,4.9329,4.9977
p52-instrument-0034/034,brics-odroid-007_cam0,96,2,0,good|good,2,3.9099,3.9099,4.7792,4.8878,4.9965
p52-instrument-0034/034,brics-odroid-007_cam1,0,2,0,good|good,2,3.8603,3.8603,4.0355,4.0574,4.0793
p52-instrument-0034/034,brics-odroid-007_cam1,102,2,0,good|good,2,4.209,4.209,4.9443,5.0362,5.1281
p52-instrument-0034/034,brics-odroid-007_cam1,108,2,0,good|good,2,3.4426,3.4426,3.6318,3.6555,3.6791
p52-instrument-0034/034,brics-odroid-007_cam1,114,2,0,good|good,2,3.338,3.338,3.8698,3.9363,4.0028
p52-instrument-0034/034,brics-odroid-007_cam1,12,2,0,good|good,2,3.9018,3.9018,4.4408,4.5081,4.5755
p52-instrument-0034/034,brics-odroid-007_cam1,18,2,0,good|good,2,3.9592,3.9592,4.1935,4.2228,4.2521
p52-instrument-0034/034,brics-odroid-007_cam1,24,2,0,good|good,2,3.2752,3.2752,3.4236,3.4421,3.4607
p52-instrument-0034/034,brics-odroid-007_cam1,30,2,0,good|good,2,3.6296,3.6296,3.9015,3.9355,3.9695
p52-instrument-0034/034,brics-odroid-007_cam1,36,2,0,good|good,2,3.2988,3.2988,3.5472,3.5783,3.6093
p52-instrument-0034/034,brics-odroid-007_cam1,42,2,0,good|good,2,3.553,3.553,3.8486,3.8855,3.9225
p52-instrument-0034/034,brics-odroid-007_cam1,48,2,0,good|good,2,3.8038,3.8038,4.3505,4.4189,4.4872
p52-instrument-0034/034,brics-odroid-007_cam1,54,2,0,good|good,2,4.7016,4.7016,5.994,6.1555,6.3171
p52-instrument-0034/034,brics-odroid-007_cam1,6,2,0,good|good,2,3.57,3.57,3.6894,3.7044,3.7193
p52-instrument-0034/034,brics-odroid-007_cam1,60,2,0,good|good,2,3.0673,3.0673,3.2666,3.2915,3.3164
p52-instrument-0034/034,brics-odroid-007_cam1,66,2,0,good|good,2,3.7111,3.7111,3.9337,3.9615,3.9893
p52-instrument-0034/034,brics-odroid-007_cam1,72,2,0,good|good,2,3.4477,3.4477,3.5283,3.5384,3.5485
p52-instrument-0034/034,brics-odroid-007_cam1,78,2,0,good|good,2,4.3644,4.3644,5.331,5.4518,5.5726
p52-instrument-0034/034,brics-odroid-007_cam1,84,2,0,good|good,2,3.5033,3.5033,3.6566,3.6757,3.6949
p52-instrument-0034/034,brics-odroid-007_cam1,90,2,0,good|good,2,2.7286,2.7286,3.1783,3.2345,3.2907
p52-instrument-0034/034,brics-odroid-007_cam1,96,2,0,good|good,2,3.476,3.476,3.7704,3.8072,3.844
p52-instrument-0034/034,brics-odroid-008_cam0,0,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,102,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,108,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,114,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,12,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,18,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,24,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,30,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,36,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,42,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,48,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,54,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,6,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,60,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,66,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,72,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,78,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,84,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,90,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-008_cam0,96,2,2,zero_sentinel|zero_sentinel,,,,,,
p52-instrument-0034/034,brics-odroid-009_cam1,0,2,0,good|good,2,3.8377,3.8377,4.1595,4.1998,4.24
p52-instrument-0034/034,brics-odroid-009_cam1,102,2,0,good|good,2,4.415,4.415,4.6489,4.6781,4.7073
